Date,Price
34221,1.2098
34222,1.2136
34225,1.2111
34226,1.2107
34227,1.2232
34228,1.2104
34229,1.2082
34232,1.2041
34233,1.2047
34234,1.1949
34235,1.182
34236,1.1827
34239,1.192
34240,1.1906
34241,1.2019
34242,1.1892
34243,1.1891
34246,1.1922
34247,1.1905
34248,1.1898
34249,1.1895
34250,1.2042
34253,1.2037
34254,1.2111
34255,1.2019
34256,1.1973
34257,1.1939
34260,1.1871
34261,1.1774
34262,1.1737
34263,1.1684
34264,1.1625
34267,1.162
34268,1.1559
34269,1.1551
34270,1.1506
34271,1.157
34274,1.1434
34275,1.1467
34276,1.1481
34277,1.1475
34278,1.145
34281,1.1551
34282,1.146
34283,1.1477
34284,1.1488
34285,1.1442
34288,1.1509
34289,1.146
34290,1.1409
34291,1.14
34292,1.1351
34295,1.1387
34296,1.1368
34297,1.1416
34298,1.1368
34299,1.134
34302,1.1356
34303,1.1305
34304,1.1301
34305,1.1258
34306,1.1301
34309,1.1412
34310,1.1443
34311,1.146
34312,1.1439
34313,1.148
34316,1.144
34317,1.138
34318,1.1373
34319,1.1395
34320,1.1435
34323,1.14
34324,1.146
34325,1.149
34326,1.1523
34327,1.151
34332,1.1362
34333,1.127
34334,1.1244
34338,1.1246
34339,1.1252
34340,1.1252
34341,1.1293
34344,1.1269
34345,1.123
34346,1.1263
34347,1.1182
34348,1.1177
34351,1.1167
34352,1.1223
34353,1.1231
34354,1.1266
34355,1.1211
34358,1.1201
34359,1.1203
34360,1.1227
34361,1.1252
34362,1.1338
34365,1.126
34366,1.136
34367,1.1311
34368,1.1334
34369,1.1317
34372,1.1157
34373,1.1141
34374,1.1179
34375,1.1194
34376,1.1207
34379,1.126
34380,1.136
34381,1.1373
34382,1.1329
34383,1.1406
34386,1.1353
34387,1.1359
34388,1.135
34389,1.1333
34390,1.1468
34393,1.1457
34394,1.1434
34395,1.1461
34396,1.1448
34397,1.1382
34400,1.1391
34401,1.14
34402,1.144
34403,1.1558
34404,1.1633
34407,1.1569
34408,1.1526
34409,1.1559
34410,1.1624
34411,1.1511
34414,1.1502
34415,1.155
34416,1.1577
34417,1.1647
34418,1.1688
34421,1.1678
34422,1.1712
34423,1.1646
34424,1.1737
34429,1.1502
34430,1.1436
34431,1.1438
34432,1.1468
34435,1.1508
34436,1.1438
34437,1.1471
34438,1.1493
34439,1.1464
34442,1.1413
34443,1.153
34444,1.1565
34445,1.1618
34446,1.1584
34449,1.1673
34450,1.1667
34451,1.1711
34452,1.1745
34453,1.184
34457,1.1901
34458,1.1781
34459,1.1737
34460,1.1758
34463,1.1825
34464,1.1743
34465,1.1707
34466,1.173
34467,1.1754
34470,1.1697
34471,1.1748
34472,1.1815
34473,1.1843
34474,1.1903
34477,1.1895
34478,1.1884
34479,1.1901
34480,1.1902
34481,1.1905
34485,1.1909
34486,1.1909
34487,1.1857
34488,1.1744
34491,1.1733
34492,1.1736
34493,1.1733
34494,1.1726
34495,1.1763
34498,1.1871
34499,1.1901
34500,1.1962
34501,1.197
34502,1.1973
34505,1.2189
34506,1.218
34507,1.2186
